time,open,high,low,close,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Qualified Strategy,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1638396000,1.32749,1.32946,1.32705,1.32946,1.3309672865647197,NaN,NaN,NaN,NaN,NaN,NaN,1.3582491356505664,1.3472387543595747,1.3362283730685829,1.3311466586265868,1.3260649441845906,1.3150545628935988,1.3040441816026072,0,0,0,0,NaN,NaN,0,45.076574680647745,39.63582051405268,NaN,NaN,NaN,NaN
1638410400,1.32946,1.33058,1.32863,1.32885,1.3307635605339907,NaN,NaN,NaN,NaN,NaN,NaN,1.3581271246587578,1.3470573101313734,1.3359874956039888,1.3308783504375037,1.3257692052710186,1.314699390743634,1.3036295762162495,0,0,0,0,NaN,NaN,0,44.13645317593037,39.60165168954639,NaN,NaN,NaN,NaN
1638424800,1.32885,1.33223,1.32766,1.33216,1.3306957871592031,NaN,NaN,NaN,NaN,NaN,NaN,1.3583180061751667,1.3471907753290575,1.3360635444829483,1.3309278994770517,1.3257922544711551,1.314665023625046,1.3035377927789367,0,0,0,0,NaN,NaN,0,50.20521114157279,39.74427945432956,NaN,NaN,NaN,NaN
1638439200,1.33216,1.33339,1.33074,1.33124,1.33074602994648,NaN,NaN,NaN,NaN,NaN,NaN,1.3584148390957533,1.347241587457608,1.3360683358194627,1.330911450448011,1.3257545650765594,1.3145813134384141,1.3034080618002688,0,0,0,0,NaN,NaN,0,48.62408235177136,39.77492445517798,NaN,NaN,NaN,NaN
1638453600,1.33124,1.3323,1.32994,1.33014,1.330718722364862,NaN,NaN,NaN,NaN,NaN,NaN,1.358393563187909,1.3471865017724651,1.3359794403570215,1.3308069504729707,1.3256344605889199,1.3144273991734763,1.3032203377580325,0,0,0,0,NaN,NaN,0,46.729140939729035,39.84582583409414,NaN,NaN,NaN,NaN
1638468000,1.33014,1.3306,1.32896,1.32998,1.3306145514795553,NaN,NaN,NaN,NaN,NaN,NaN,1.358329807784806,1.3471043429732061,1.3358788781616062,1.3306978944024064,1.3255169106432065,1.3142914458316066,1.3030659810200067,0,0,0,0,NaN,NaN,0,46.44560963443423,39.821273944334294,NaN,NaN,NaN,NaN
1638482400,1.32998,1.33055,1.3284,1.3292,1.3304745013610568,NaN,NaN,NaN,NaN,NaN,NaN,1.3581739134905606,1.3469418491396943,1.3357097847888277,1.3305257550884277,1.3253417253880277,1.3141096610371612,1.3028775966862949,0,0,0,0,NaN,NaN,0,45.01177629185046,39.96499245010645,NaN,NaN,NaN,NaN
1638496800,1.3292,1.32992,1.32833,1.32956,1.3303339821419289,NaN,NaN,NaN,NaN,NaN,NaN,1.358029703986831,1.3468045250247802,1.3355793460627294,1.3303984942340907,1.325217642405452,1.3139924634434013,1.3027672844813505,0,0,0,0,NaN,NaN,0,45.84277998186472,40.11784224744659,NaN,NaN,NaN,NaN
1638511200,1.32956,1.32987,1.32683,1.32863,1.3301263810336799,NaN,NaN,NaN,NaN,NaN,NaN,1.3577995560055836,1.3465864390880675,1.3353733221705515,1.3301980374393902,1.325022752708229,1.313809635790713,1.302596518873197,0,0,0,0,NaN,NaN,0,43.99315574043362,40.207909958316,NaN,NaN,NaN,NaN
1638525600,1.32863,1.33106,1.32546,1.32849,1.3299203602105836,NaN,NaN,NaN,NaN,NaN,NaN,1.3575896795379765,1.3463799137877952,1.335170148037614,1.3299964099990687,1.3248226719605234,1.313612906210342,1.3024031404601608,0,0,0,0,NaN,NaN,0,43.7072676978815,40.33392180261943,NaN,NaN,NaN,NaN
1638540000,1.32849,1.32854,1.3209,1.32368,1.32936494041777,NaN,NaN,NaN,NaN,NaN,NaN,1.357001837240926,1.3457759816388264,1.334550126036727,1.329368961912681,1.324187797788635,1.3129619421865355,1.3017360865844358,0,0,0,0,NaN,NaN,0,35.2352012180455,40.32532623291181,NaN,NaN,NaN,NaN
1638554400,1.32368,1.32532,1.32274,1.32373,1.3287847828052481,NaN,NaN,NaN,NaN,NaN,NaN,1.356421883265413,1.3451855324061852,1.3339491815469577,1.3287631734580836,1.3235771653692094,1.312340814509982,1.3011044636507543,0,0,0,0,NaN,NaN,0,35.375431872907924,40.356231535472496,NaN,NaN,NaN,NaN
1638741600,1.32373,1.32566,1.3228,1.32396,1.3282471960758475,NaN,NaN,NaN,NaN,NaN,NaN,1.3558804960624724,1.3446375956062533,1.333394695150034,1.3282056641702404,1.323016633190447,1.3117737327342276,1.3005308322780085,0,0,0,0,NaN,NaN,0,36.061252559697095,40.360613108196816,NaN,NaN,NaN,NaN
1638756000,1.32396,1.32405,1.32294,1.32308,1.327670757095033,NaN,NaN,NaN,NaN,NaN,NaN,1.355261262976418,1.3440240834523753,1.3327869039283329,1.3276005133787747,1.3224141228292166,1.311176943305174,1.2999397637811314,0,0,0,0,NaN,NaN,0,34.55045519029463,40.30602532517891,34.55045519029463,NaN,NaN,NaN
1638770400,1.32308,1.32668,1.32225,1.32596,1.3272739612324829,NaN,NaN,NaN,NaN,NaN,NaN,1.3549496516476651,1.3437136241184828,1.3324775965893008,1.3272917377296782,1.3221058788700557,1.3108698513408736,1.2996338238116913,0,0,0,0,NaN,NaN,0,42.97126147018408,40.39999231134488,NaN,NaN,NaN,NaN
